logS,canonical_smiles
-3.8086663425915868,CC(C)[C@H](NC(=O)c1c(F)cccc1F)C(=O)N1CCOCC1
-3.9765527740581996,Cc1nc(CC(=O)NCc2ccccc2)cs1
-4.325826526747173,O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1
-3.636353962275928,CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1
-3.794349589558552,COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1
-3.664253190586599,CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1
-3.8303176517846698,CN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1
-4.097332442276015,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1
-3.774658872626892,COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1
-3.8389097846167526,O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I
-3.7747506743053107,CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1
-3.832932058270505,CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21
-3.861154254225046,O=C(COCC1CC1)N1CCCc2ncccc21
-3.6217057220459914,O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1
-4.010288012483522,O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1
-3.9153676020580903,O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2
-3.596933109474228,COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O
-5.091171846366527,COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1
-3.8559084521735634,CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2
-4.134475359919449,Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1
-3.8016016642558133,CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1
-3.8093120352183165,O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1
-4.0194194136214465,Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1
-4.185687674401218,COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C
-3.8930215927401073,COCC(=O)Nc1nc(C)c(C)s1
-4.673955142947485,Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1
-3.802502036989611,CC(C)C(=O)N1CCC(Nc2ncnc3ccsc23)CC1
-3.765143345423495,Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1
-4.150554953045992,O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1
-3.893228967093536,Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21
-3.8283073700155743,c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1
-3.7068126589828543,CCCC(=O)Nc1ccc(-n2cccn2)nc1
-3.9056839702547927,CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1
-5.101519922472945,Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1
-3.626084041092936,CC(=O)N1CCC(c2ccccn2)CC1
-4.512359463296809,O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1
-4.181748620770303,Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1
-3.8841593015480504,Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1
-3.845860006543753,O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1
-4.096902610848101,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1
-3.76746456555481,O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1
-3.842814724746916,Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1
-3.772193553558723,O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1
-4.004448875688874,CCc1ccccc1-c1cn(CCc2cnccn2)nn1
-3.82035578211334,O=C(NCc1ccc(F)cc1)c1ccccn1
-3.7908681672748545,CN1CCN(CCOc2ccccc2N)CC1
-3.8289976890217594,Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1
-3.670807845310171,CNC(=O)CC1CCN(c2ncccn2)CC1
-3.9202642083929846,Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1
-4.069572813531104,CCCn1ncnc1-c1ccccc1SC
-3.9939051010226683,O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1
-3.706001361485348,Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1
-4.028204606795279,CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1
-3.8054181130572045,O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1
-3.6628086558545805,O=C(O)CCn1c2ccccc2c2ccccc21
-3.6542621719162187,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
-4.716495489759436,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
-4.041947807013591,c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2
-4.952749244172265,N#Cc1cccnc1NCCc1ccc(F)cc1
-3.6900888908663343,N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1
-3.730482546314182,CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21
-3.6480932437276565,Cc1nn(C)c(C)c1C(=O)NCc1ccccc1
-3.8093537827707875,CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1
-4.174524902957697,Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1
-3.870726821083136,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2
-3.850963753611122,Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O
-4.515561488138875,Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21
-4.079221430737272,CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1
-3.9216616387291565,Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1
-3.976544339619847,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12
-4.55265207811201,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1
-4.242200647440383,COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1
-4.109796766437943,Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1
-3.9341509056040653,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1
-3.9618750807945813,Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1
-3.919239719727771,O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1
-3.8202927665154207,c1ccc(-c2noc(NCC3CCC3)n2)cc1
-4.759236119955292,c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1
-4.325286651417112,CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1
-3.6335054883566427,COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1
-3.993930696771949,COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl
-3.771966591642155,O=C1NCCCCC1NC(=O)N1CCc2sccc2C1
-3.823343482729452,O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1
-3.7115389802485743,Cn1ccc(CN2CCC(c3cnccn3)CC2)n1
-3.666428079661179,Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C
-3.905085975265691,O=C(CN1CCSC1=O)Nc1ccccc1F
-3.769112790215875,COc1ccc(CNCc2cccc3ccccc23)cc1
-5.45594799976258,O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1
-3.8860506257768344,Cc1noc(NCc2cccc(-c3cccnc3)c2)n1
-4.030821760547667,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1
-3.7466356400646803,Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1
-3.905723592621446,O=C(CCNc1ncccn1)N1CCc2ccccc2C1
-3.873590866440007,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1
-3.725562149028274,Nc1cnc(Cc2ccc(F)cc2)nc1
-4.273822615689007,Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1
-3.8684340868144793,Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1
-3.839933634733598,O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1
-3.885334904509623,Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C
-3.7532884490217593,CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1
-3.7038969123198076,CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1
-3.8385567113053107,Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1
-3.757314383432788,CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3
-3.7761760943838873,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1
-3.9128221915786146,CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1
-4.042866364194854,CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1
-5.016956339480455,Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1
-3.688879318359461,O=C1CCC(=O)N1CCN1CCCCc2ccccc21
-4.9286363545710845,O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21
-4.333931947633826,O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1
-3.8457895482647326,O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1
-3.928229825564573,CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1
-4.019314067254039,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1
-4.63913227795602,O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2
-3.8017454782216293,CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1
-3.9560752456704935,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1
-4.029780171782944,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1
-3.8549732003418695,Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1
-3.8160661644799494,CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1
-4.004977316129609,O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1
-3.61792331234736,NC(=O)CN1CCC(Oc2cccc(F)c2)CC1
-3.9792869343198074,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1
-3.8520811969086868,COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1
-3.765783116980092,CCn1c(SC)nnc1C1CCN(C)CC1
-3.7806898593641907,CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1
-4.23402348677851,CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1
-3.862002083537364,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1
-3.542609566587494,O=C(Nc1ccccc1-n1ccnc1)c1cccs1
-4.081719385166738,Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2
-3.7854938881062825,CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1
-3.803163104858812,Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1
-3.80683678543961,COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC
-3.802069629687647,CCN(C(C)=O)c1ccc(C)cc1C(=O)O
-3.959024973233971,CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2
-3.8672934554323737,CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12
-3.8547633726194013,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12
-4.028798345001835,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1
-4.021567677185581,N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1
-4.036418097458186,Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1
-3.7930173614916156,COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1
-3.71406891037366,Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1
-3.9991139686658976,CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21
-4.057867700756463,CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1
-3.8506791201715798,OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1
-3.843742896762605,CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1
-4.580516866916051,CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1
-3.74370208747095,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O
-4.001498745220669,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1
-3.8031946871263176,Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C
-5.056802273020804,CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1
-3.9437252866092534,Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1
-3.860799148478109,Cc1cccn(Cc2cccc(C#N)c2)c1=O
-3.8209258679697924,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1
-3.7419956829780543,Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1
-4.149413357606222,CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1
-3.779685419774431,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1
-3.80410025942689,CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1
-3.7449067377207537,Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C
-3.834769895707995,Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1
-4.196595528249008,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12
-3.75324250269845,O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O
-3.667752089775663,O=C(Nc1nncs1)c1cccnc1
-3.9652226983200607,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12
-4.049128872302747,Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2
-3.9890382346328215,Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1
-3.8058422433346246,Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O
-4.506294352943241,O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1
-3.849590277547232,CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3
-3.863223395221955,CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F
-3.9999913543487913,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12
-3.96126452736174,COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1
-3.8954151212862396,Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21
-3.590813621928654,O=C(NC1CC1)c1cccnc1Oc1ccccc1
-3.814344564391792,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1
-3.6963427919902725,NC(=O)Cn1ccc(-c2ccccc2)n1
-5.071877020361063,COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1
-4.733076419735893,Cc1cccc(NC(=O)c2cccc3ncccc23)c1
-3.450981085082372,CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O
-4.041920131759153,O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12
-3.737781403700935,COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1
-4.056430719584804,Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1
-4.024751962199184,Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1
-3.8771712055063388,O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1
-4.228225476201001,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1
-4.633762935371192,COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1
-4.024345691267509,Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1
-3.8021499533621865,Cn1cnnc1CNc1ccccc1C#N
-3.820835157191879,O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1
-4.881437524193927,COc1ccc(NC(=O)c2snnc2C)c(OC)c1
-3.793470035246395,Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1
-3.7613565736497883,CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1
-5.44383681077176,O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1
-3.9644229095106307,CN(C)c1ncn(-c2cccc(N)c2)n1
-4.500947342581514,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
-4.940028967942828,c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1
-5.040957185690112,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1
-4.09059047992228,Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1
-3.756925306113514,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1
-3.802957403597124,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1
-5.350632296735893,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1
-5.143555357927524,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1
-3.937913734480023,O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1
-3.8714695414219453,CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1
-3.8614678638279454,Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1
-5.126521433749419,Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F
-3.7149689582462893,COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1
-3.8799299038993964,Cc1cccc(Oc2cc(CN)ccn2)c1C
-4.983445117731524,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
-3.79272933727496,Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C
-4.089365037109158,CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2
-3.8450980403929846,O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1
-3.7758689660019495,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1
-3.727334815717569,Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1
-4.281734588444974,CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1
-3.7691125751395584,Cc1sc2nc(CN3CCCC3)nc(N)c2c1C
-3.759757565960654,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2
-3.8458802588091516,Cc1nn(CCC#N)c(C)c1Oc1ccccc1O
-4.0146699555682055,OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1
-3.8019471639645905,Cc1cc(C(=O)NCCc2ccccn2)c(C)s1
-3.9019939589052175,Nc1ccc(Oc2ccccc2F)nc1
-3.8374796291927766,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21
-3.877894070814465,Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12
-3.766303673372444,CCOC(=O)c1cccnc1-c1cccc2ccnn12
-3.8106254458157527,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2
-4.577987852982993,NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1
-4.816962995847281,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2
-3.8491557606211524,O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1
-3.8058876387097635,CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1
-4.786940961659573,O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1
-3.842130346918669,CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1
-4.560457817138736,Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C
-3.776087773158693,Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1
-3.8251493154070415,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1
-3.826675251120735,CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1
-3.789731219285025,O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1
-3.834498085568205,COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1
-3.882362392110226,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1
-4.438043202778578,COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1
-3.8606904126880504,Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1
-4.589378726336589,COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1
-3.8304553728818482,Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1
-4.227706107378033,COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1
-4.078086578729513,CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1
-4.043809285052256,Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1
-3.855307104823639,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1
-3.764158524655504,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O
-3.8424204727354874,CCN(Cc1ccccc1)C(=O)c1cccnc1N
-4.095810778262011,Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1
-3.7356261383116443,CCCNC(=O)c1ccnc(N(C)C)c1
-3.6639428019399,O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1
-4.615426652200915,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
-3.77713338524973,CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1
-3.909367427058199,Cc1ccccc1C(=O)Nc1nc(C)c(C)s1
-3.962658834376618,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
-3.882830732807764,COc1ccccc1C(=O)Nc1cccc(C#N)c1
-3.831831175419618,CO[C@H]1COCCN(C(=O)c2cccnc2)C1
-3.944661509020804,CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1
-3.861825603712206,Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1
-4.09059966751135,CC(C)c1nnc(NCc2ccn(C)c2)o1
-4.511805723164719,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1
-3.7575966446594165,CC(C)N1CCC(O)(c2ccccc2F)CC1
-3.9123244674317186,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N
-3.8366989801995954,O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1
-3.7594483366392453,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1
-3.852826022025756,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
-3.9193975280415527,Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1
-4.647018086754883,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1
-4.4038241005253775,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N
-3.515596962041553,CC(C)(C(=O)NCc1ccccn1)c1ccccc1
-3.6654650570538783,O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1
-3.847954654468716,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1
-4.187855478265687,CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1
-3.722706285421118,COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1
-3.8234895215697624,CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O
-3.8187196644298194,CON(C)C(=O)CCc1c(C)nn(C)c1C
-3.7573092786120417,CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1
-3.76448535375201,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1
-3.817073351363456,COc1ccc(C)cc1-c1cccnc1O
-4.77864079554157,N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1
-3.557528085991492,Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1
-3.813024700018028,O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1
-3.7394386213630746,O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1
-3.8840286186627218,COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1
-3.86961843187131,CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1
-3.7021691866842983,CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1
-3.7616241501256633,CN(CCc1ccccn1)C(=O)Nc1nncs1
-3.8798783936473122,CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1
-3.9362454983062998,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1
-4.005379094728747,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1
-3.789844731452221,CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1
