PUBCHEM_CID,unstable,canonical_smiles
71771067,0,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccccc1C#N
72187541,0,O=C(Nc1ncc(-c2ccccc2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1
72187538,0,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)o1
49846579,0,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
10430360,0,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1
44205240,0,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
72187548,0,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)s1
25161177,0,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
73265337,0,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12
135398495,0,O=C(Nc1cn[nH]c1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
50515,0,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
73265297,0,CC[C@H]1C=CC=CC[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C=CC(=O)O[C@@H]2[C@@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@@H](C)O)O1)[C@H]2C
6852167,0,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1
9549295,0,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl
11175137,0,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
16718576,0,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
11978790,0,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1
54575456,0,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1
72187542,0,O=C(Nc1nc2cc(C(F)(F)F)ccc2s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1
5311510,0,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1
9934347,0,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
10200390,0,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC
71550931,0,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccnn2c1
72187547,0,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)[nH]1
72187552,0,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1C(F)(F)F
56963315,0,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1
53239854,0,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12
72187540,0,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ncc(-c2ccccc2)[nH]1
72187529,0,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cn(-c2ccccc2)cn1
73424672,0,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccccc1C#N
73424673,0,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(C#N)cc1
71608036,0,COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)cc4Br)c3c2s1
44129660,0,O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1
73330286,0,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(OCCCN(C)C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C
72943187,0,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12
76285486,0,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
45378188,0,O=C(O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1
73010924,0,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1
133053865,0,NC1(c2ccc(NC(=O)c3ccnc(-c4cc(C(=O)O)ccn4)c3)cc2)CC1
133053880,0,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc(C4(N)CC4)cc3)ccn2)c1
135565082,0,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
44462758,0,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
54766613,0,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(C(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)CCCC1
118796328,0,Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1
135566899,0,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)cc1O
135564749,0,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1
74767274,0,CN(C(=O)c1cn2c(-c3ccc(C(F)(F)F)cc3)cnc2cn1)c1ccc(C#N)cc1
90157166,0,CNC(=O)c1ccc(-c2cnc3cnc(C(=O)N(C)c4ccc(Cl)cc4)cn23)cc1
91623361,0,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12
66613669,0,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1
46926360,0,Nc1ncnc2c1C(=O)N(c1ccc(C3CCC(CC(=O)O)CC3)cc1)CCO2
1092458,0,CC(=O)Nc1cccc(-c2csc(Nc3cc(C)ccn3)n2)c1
1261822,0,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c2c1
5311424,0,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
9869276,0,FC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
16195554,0,O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1
5311096,0,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2
44402523,0,O=C(O)Cc1ccc2oc(-c3ccc(NC(=O)/C=C/c4ccc(Br)cc4)c(F)c3)nc2c1
1791111,0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1
91623360,0,CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1
90094283,0,CCOC(=O)c1ccnc(CNCC(=O)N(CC)CCN(C)C)c1
46192505,0,CCNC(=O)Nc1ncc(-c2cc(-c3c(C)cc(OC)cc3C)nc(-c3cnccn3)n2)s1
131955127,0,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1
4134287,0,O=C(O)c1cccc(-c2cnc3ccccc3c2)c1
134789010,0,O=c1n(-c2ccc(Cl)cc2)nc2n1CCN(Cc1ccc(C(F)(F)F)cc1)C2
134789906,0,O=C(NC1CC1)c1nc(-c2cccnc2)c2cnccn12
134791272,0,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccncc23)cc1
134790244,0,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12
134788378,0,O=C(NCc1ccncc1)c1nc(-c2cccnc2)c2cnccn12
134787997,0,C#CCNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12
118740523,0,CN(C)C(=O)c1nc(-c2ccc(S(C)(=O)=O)cc2)c2cnccn12
134789746,0,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12
134790239,0,O=C(c1nc(-c2cccnc2)c2ccccn12)N1CCOCC1
134788860,0,C#CCNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2ccccn12
134788093,0,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccccc23)cc1
134789059,0,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)NCc3cccnc3)n3ccccc23)cc1
134789772,0,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2ccccn12
134789256,0,CN(C)C(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12
118740471,0,CN(C)C(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)c2cnn(C)c2n1
63268833,0,c1coc(-c2nc3ccncc3[nH]2)c1
58496428,0,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1
11497983,0,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O
25181195,0,Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1
11154555,0,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
9871419,0,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
66552906,0,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1
71566751,0,CN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1
78357767,0,COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC
76283751,0,Cn1cc(Nc2cnccc2C(=O)O)c2cccnc21
73670548,0,CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCC(N(C)CCOC)CC1
121439609,0,CCc1cccc(CC)c1-n1c(C=C(C)C)c(C(=O)N2CCNCC2)cc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)c1=O
56846693,0,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
59472121,0,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1
44631912,0,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
91663282,0,CCc1c(C)nc2c(-c3cnn(-c4cc(CO)ccn4)c3)c[nH]n2c1=O
86660217,0,C[C@@H]1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1
5330814,0,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)n(C(=S)Nc2c(F)cccc2F)n1
64393976,0,O=C(Cc1ccc(Cl)cc1)Nc1cnccc1C(=O)O
151115,0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3
67960134,0,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1
90407809,0,COc1ccc(-c2c(-c3cc(C(=O)O)ccn3)ncn2C)cc1
74766595,0,Cc1cc(Cl)ccc1COc1ccnn1-c1cc(C(=O)O)ccn1
75410922,0,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(C)=O)COC1
75411313,0,O=C(NC[C@H]1Cn2c(-c3ccc(Cl)cc3)cnc2CO1)C1CCCC1
45360472,0,Cc1nc(-c2ccccc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC2CCOCC2)n1
26745074,0,Cc1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3C(=O)CC(C)(C)CC(=O)O)n2)c1
28961069,0,Cc1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)c1
51136636,0,COc1cc2c(cc1OC)C(C[C@H]1CN(S(=O)(=O)c3cccc(C#N)c3)CC[C@H]1CC(=O)O)=NCC2
49878590,0,CCOC(=O)N1CCN(C(=O)Cn2sc3nc(C)cc(C)c3c2=O)CC1
133053891,0,O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12
134805851,0,COc1ncc(-c2n[nH]c3c2CC(=O)N(c2ccccc2)C3)cn1
134811177,0,CC(=O)N1CCC(NC(=O)c2nc(-c3ccccc3)cc3[nH]ccc23)CC1
134805340,0,O=C(NCCCn1ccnc1)c1nc(-c2ccccc2)cc2[nH]ccc12
134811068,0,O=C1CCC(CNC(=O)c2nc(-c3ccccc3)cc3[nH]ccc23)N1
134809587,0,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(CN(C)C)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1
134811263,0,COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1
134811287,0,Cn1ccc2c(C(=O)NCCC(N)=O)nc(-c3cccc(CO)c3)cc21
134805006,0,Cc1noc(C)c1-c1cc(-c2ccc3c(c2)C(=O)NC3)cn2cncc12
134809345,0,COCCn1ccc2c(C3=CCOCC3)nc(-c3cccc(NC(C)=O)c3)cc21
134808413,0,COc1ccc(-c2ccc3ncc(Nc4ccc(C(N)=O)cc4)n3n2)cc1OC
134807270,0,CNC(=O)c1cccc(-c2cnc(Nc3cccc(C(F)(F)F)c3)c3c2CCO3)c1
134809557,0,COCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
134810621,0,CC(=O)NCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
134808595,0,O=C(NCCCO)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
134810647,0,O=C(NCCCN1CCCC1=O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1
134810659,0,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1
134810625,0,O=C(c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1)N1CCS(=O)(=O)CC1
134810650,0,CNC(=O)C1CCN(C(=O)c2ccc(-c3ncc4cnc(-c5ccccc5)cn34)cc2)CC1
134809569,0,O=C(NCCc1cnc[nH]1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
133053881,0,O=C(O)c1ccnc2cc(C(OCC3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12
134807922,0,CC(=O)Nc1cccc(-c2nc(-c3c(C)noc3C)cc3c2cc(-c2ccccc2)n3C)c1
134806482,0,Cc1noc(C)c1-c1cc2c(cc(C)n2C)c(-c2cnn(C)c2)n1
134807381,0,COc1ccc(-c2nc(-c3c(C)noc3C)cc3c2cc(C)n3CCN(C)C)cc1OC
134807568,0,CN(C)CCNC(=O)c1nc2nc(-c3ccccc3)c(-c3cccc(Cl)c3)cc2n1C
134807036,0,COc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NC2CCN(C)CC2)n3C)ccn1
134811090,0,Cc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NCCN(C)C)n3C)ccn1
134809423,0,CN(C)CCNC(=O)c1nc2nc(-c3ccccc3)c(-c3cccc(F)c3)cc2n1C
134809178,0,CN1Cc2c(cc(N3CCOCC3)nc2-c2ccccc2OC(F)(F)F)C1=O
133053816,0,C=CC(=O)N1CCCN(c2cc(NCCC(=O)O)nc(-c3ccccn3)n2)CC1
133053821,0,CN1CCCC1CCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl
52934180,0,Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1
16764671,0,Nc1nc2c(s1)C(c1cccc(F)c1F)CC(=O)N2
16764686,0,Nc1nc2c(s1)C(c1ccccc1)CC(=O)N2
16764695,0,Nc1nc2c(s1)C(c1ccc(F)cc1F)CC(=O)N2
91762950,0,NC(=O)c1ccc(-c2nc3c([nH]2)CN(C(=O)CN2CCOCC2)CC3)cc1
91903472,0,O=C(Nc1ccccc1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1
91913176,0,Cc1ccnc(NC(=O)C2CC(=O)N(c3n[nH]c4cc(Br)ccc34)C2)c1
71705501,0,O=C(NCC1CCOCC1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1
71707181,0,O=C(NCCN1CCOCC1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1
71829154,0,O=C(NC1CCCc2c1[nH]c1ccc(Cl)cc21)c1ccncc1
71828999,0,O=C(CNC(=O)c1cnccn1)NC1CCCc2c1[nH]c1ccc(Cl)cc21
56715543,0,NC1CCN(C(=O)C2CCCN(c3nc(-c4ccccc4)nc4c3CCC4)C2)CC1
90488048,0,O=C(O)c1cnc(-c2ccc(F)cc2)nc1-c1ccncc1
56881339,0,Cc1ncc2c(c1CNC(=O)Cn1cnc3ccccc3c1=O)CCNC2
91904528,0,CCOc1cc(=O)n2c(c1C(=O)Nc1cc(OC)c(Cl)cc1OC)CCCC2
56886853,0,Fc1ccc(N2CCCN(CC3[C@H]4CNC[C@@H]34)CC2)cc1
70726807,0,NC(=O)N1CCCC(C(=O)N2CCCN(c3ccc(F)cc3)CC2)C1
56893258,0,NC(=O)NCC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3ccncc3)n2)C1
91904901,0,O=C(NC1CCN(c2cc(-c3ccc(Cl)cc3)[nH]n2)C1)c1ccccc1
91653956,0,C[C@H]1CN(C(=O)Nc2ccc(F)cc2)C[C@@H]1c1nc(-c2ccccc2)no1
87051999,0,C[C@H]1CN(C(=O)Nc2ccc(F)cc2F)C[C@@H]1c1nc(-c2ccccc2)no1
87052427,0,O=C(c1ccc2ncccc2c1)N1CCc2c(nc3cc[nH]n3c2=O)C1
53183866,0,Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)cn1
87052512,0,O=C1CN(C(=O)CCC(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)c2ccccc2N1
136665503,0,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1cc(Cl)ccc1F)CC2
136665504,0,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1ccc(Cl)cc1F)CC2
91916716,0,O=C(c1ccc2c(c1)OCO2)N1CCC(Cc2nc(-c3cnccn3)no2)CC1
136326488,0,CC(C)CC(C)NC(=O)c1noc(-c2ccc[nH]c2=O)n1
136665409,0,COc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1OC
91891807,0,Cc1noc(-c2cn(C3CCN(C(=O)c4ccc(OC(F)(F)F)cc4)CC3)nn2)n1
110197656,0,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(S(=O)(=O)c2c(C)noc2C)CC1
110202952,0,Cc1noc([C@@H]2CN(C(=O)c3nn(C)c4ccccc34)C[C@H]2CO)n1
124050542,0,COC[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1c1nc(C)no1
91911828,0,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)cc1
46089231,0,COc1ccc(-c2ccc3nc(-c4cc(C)cc(C)c4)oc3c2)c(OC)c1OC
46089123,0,COc1ccc(-c2ccc3nc(-c4cc(F)cc(F)c4F)oc3c2)c(OC)c1OC
46089060,0,COc1ccc(-c2ccc3nc(-c4cc(F)ccc4F)oc3c2)c(OC)c1OC
46088963,0,COc1ccc(-c2ccc3nc(-c4ccccc4C)oc3c2)c(OC)c1OC
68289010,0,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
66610682,0,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(N)=O)C(=O)CNCCc1ccccc1F
137299399,0,O=c1[nH]c(C2CCCN(CC3CCCCC3)C2)nn1-c1ccc(Cl)cc1
137299434,0,COc1ccc(C(=O)N2CCCC(c3nn(-c4ccc(OC)cc4)c(=O)[nH]3)C2)cc1
137299464,0,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4)C3)[nH]c2=O)cc1
137299474,0,COc1ccc(-n2nc(C3CCCN(C(=O)C4CC4)C3)[nH]c2=O)cc1
137299390,0,O=C(c1ccccc1)N1CCC(c2nn(-c3ccc(F)cc3)c(=O)[nH]2)CC1
137299421,0,COc1ccc(-n2nc(C3CCN(C(=O)c4ccccc4)CC3)[nH]c2=O)cc1
137299467,0,COc1ccc(-n2nc(C3CCN(C(=O)C4CC4)CC3)[nH]c2=O)cc1
137291230,0,COc1ccc(-n2nc(C3CCCN(CC4CCCCC4)C3)[nH]c2=O)cc1
137291231,0,COc1ccc(-n2nc(C3CCCN(C(=O)Cc4ccccn4)C3)[nH]c2=O)cc1
137299526,0,COc1ccc(-n2nc(C3CCCN(C(=O)Nc4ccccc4)C3)[nH]c2=O)cc1
137299537,0,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4F)C3)[nH]c2=O)cc1
5319693,0,CC/C=C\CC1C(=O)CCC1CC(=O)OC
71245288,0,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1
25214468,0,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1
89683805,0,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1
91864701,0,COc1c(C)cc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)C[C@]3(C)C(N)=O)cc1C
117072550,0,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1
117072549,0,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C
91666658,0,Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(O[C@H]2CCNC2)c1
131601,0,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC
119081409,0,CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)n[nH]1
134798709,0,O=C(c1ccccc1)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1
44181686,0,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1
68165256,0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
500902,0,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
76685059,0,CCn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1
121277860,0,C[C@@H]1CC(=O)Nc2cccc(-c3cnn(C(C)(C)C)c3)c2N1
46871935,0,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl
71766156,0,O=C([C@@H]1CCCN(c2ccc3[nH]c(C4(n5cc(Cl)cn5)CC4)nc3n2)C1)N1CCCC1
14328920,0,O=C(O)c1cn(C2CC2)c2cc(N3C[C@@H]4C[C@H]3CN4)c(F)cc2c1=O
133053887,0,O=C(O)c1ccnc2cc(-c3nc4ccccc4n3CCN3CCCCC3)sc12
134798083,0,CC(C)CNC(=O)c1cn2cc(-c3ccccc3)sc2n1
78426698,0,CC(C)c1c(-c2ccccc2)nc2c(C#N)c[nH]n2c1=O
134797228,0,CCN1CCN(C(=O)c2cc(-c3ccc(F)cc3)c3nncn3n2)CC1
81689696,0,C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21
134796226,0,O=C(NC1CC1)C1CCCN1C(=O)c1cccc(-c2ccccn2)c1
134801672,0,Cc1ccccc1C(=O)NC1CCN(c2ccc3nnc(C4CC4)n3n2)CC1
6456014,0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C
53262401,0,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
123132228,0,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1
72165228,0,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1
118196485,0,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1
69304814,0,O=C1Nc2ccccc2/C1=C/c1cc(Cl)c(O)c(Cl)c1
49852873,0,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1
9810929,0,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
53257105,0,Cc1ccnc(NC(=S)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)c1
10607,0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
10429706,0,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1
46907675,0,NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1
5328135,0,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
136665264,0,COc1ccc(-c2ccc(C(=O)NC3CC(c4cc(=O)[nH]c(N)n4)C3)o2)cc1
15990861,0,CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1
3246697,0,CC(C)(O)C=CC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C
657574,0,Cc1cc(N2CCN(c3ccccc3)CC2)nc(-n2nc(C)cc2C)n1
11222830,0,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1
