low_solubility,canonical_smiles
0,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
0,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1
0,OC(CCN1CCCCC1)c1ccc(-c2ccccc2)cc1
0,CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0,Cc1ccccc1C(=O)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1
0,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12
0,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC
0,c1ccc(Nc2cc3c(cn2)CN(Cc2c[nH]c4ccccc24)CCN3)cc1
0,NC(=O)C1CCN(c2nc(-c3ccc(N4CCCCC4)nc3)cs2)CC1
0,CCn1c(C)c(C(C)=O)c(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C(F)(F)F)cc1
0,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCC2)CC1
0,NCC(=O)Nc1cccc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1
0,Nc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
0,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
0,NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1
0,NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1
0,Cc1csc2c1c(=O)n(O)c(=O)n2Cc1ccccc1
0,CCN1CCN(C(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)CC1
0,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1
0,O=C(Cc1ccc(Cl)cc1)Nc1cnccc1C(=O)O
0,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1
0,Fc1ccc(N2CCCN(CC3[C@H]4CNC[C@@H]34)CC2)cc1
0,CC(C)CC(C)NC(=O)c1noc(-c2ccc[nH]c2=O)n1
0,CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)n[nH]1
0,O=C(c1ccccc1)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1
0,c1ccc(Nc2cc3c(cn2)CN(Cc2cccs2)CCN3)cc1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)cs3)cc2)c1O
0,COc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
0,CN(C)c1cccc(-c2nc(N3CCC(C(N)=O)CC3)ncc2F)c1
0,COCCCNC(=O)c1cc2cc(S(=O)(=O)N(C)C)ccc2n1C
0,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
0,Fc1cnc(-c2ccccc2C(F)F)nc1NCC1CCN(c2cnccn2)C1
0,COc1ccc2[nH]c(C[C@@H]3C[C@@H](C(C)C)[C@H](CNCc4ccccc4O)C=C3C)nc2n1
0,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(F)cc4)C3)c2C)cc1
0,O=C1/C(=C\c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
0,CCOc1ccc(CNc2ccc3c(c2)ncn3C)cc1
0,Cc1ccc(C(=O)Nc2nc3nc(C)cc(=O)n3[nH]2)cc1
0,NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1
0,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
0,NC(=O)C1CCN(c2ncc(Br)cn2)CC1
0,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21
0,Nc1nc2c(s1)C(c1ccc(F)c(F)c1)CC(=O)N2
0,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
0,CN1CCN(C(=O)Cc2c[nH]c3ncc(-c4ccccc4Oc4ccccc4)cc23)CC1
0,COc1cc2cc(CN3CCC(N(C)C)C3)c(-c3cccc(Cl)c3)nc2cc1OC
0,Cc1cnc(CNc2nc(-c3ccccc3Cl)nc3ccccc23)cn1
0,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccc(F)cc3F)CCCCC2)CC1
0,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1
0,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
0,CC(C)Oc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,NC(=O)COc1ccc(C2CC(=O)Nc3n[nH]c(Nc4ccccc4)c32)cc1
0,Cc1cnc(-c2ccccc2OC(C)C)nc1NCc1ccc(-n2ccnn2)cc1
0,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
0,COc1ccc(NC2CCCN(C(=O)CCc3ccccc3F)C2)cc1
0,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCCC4)ccc32)c1
0,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C
0,NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1
0,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
0,O=C(O)CCC(=O)Nc1nc(-c2ccccc2)cs1
0,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1
0,CC(C)c1c(-c2ccccc2)nc2c(C#N)c[nH]n2c1=O
0,CC(C)c1ccccc1-c1nc2c(c(NCc3ccc(-c4cccnc4)cc3)n1)CNC2
0,Cc1c([C@@H](C)C2NC[C@H](C)C[C@@H]2O)ccc2c1C[C@@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C
0,O=C(NC1CCCc2c1cnn2-c1ccc(O)cc1)c1ccccn1
0,O=C(NCc1ccncc1)c1nc(-c2cccnc2)c2cnccn12
0,CNC(=O)C1CCN(C(=O)c2ccc(-c3ncc4cnc(-c5ccccc5)cn34)cc2)CC1
0,Cc1cc(-c2ccc(C)c(S(=O)(=O)NCC3CCN(Cc4ccc(F)cc4)CC3)c2)on1
0,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1
0,CCCn1cnc2cc(NCc3ccc(OC)cc3OC)ccc21
0,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccccc1C#N
0,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(CN(C)C)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1
0,Cc1cc(N2CCN(c3ccccc3)CC2)nc(-n2nc(C)cc2C)n1
0,O=C(NC1CCCc2c1cnn2-c1cccc(O)c1)c1ccccn1
0,Cc1nc(NCc2ccco2)nc2c1C(=O)CC(C)C2
0,CCCCCCC.CN1C(=O)CN=C(c2ccc[nH]2)c2cc(Cl)ccc21
0,COc1oc(-c2cccc3ccccc23)nc1C(=O)O
0,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1
0,Cc1cccc2c(C(=O)O)cc(-c3cccs3)nc12
0,O=C1Nc2ccccc2/C1=C\c1cc(F)c(O)c(F)c1
0,NC1CCN(C(=O)C2CCCN(c3nc(-c4ccccc4)nc4c3CCC4)C2)CC1
0,COc1cc(CNCCO)cc(Cl)c1OCc1ccc(Cl)cc1Cl.Cl
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc2cccnc12
0,COCC(C)NCc1cc2ccc(OC)cc2nc1N1CCN(c2ccc(F)cc2)CC1
0,Cc1cc(F)ccc1-c1nc(NCCN=C(N)NC#N)nc2c1ccc(=O)n2-c1c(F)cccc1F
0,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccc(C)cc4)C3)[nH]c2=O)cc1
0,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1
0,CN(C)c1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1
0,CCOC(=O)N1CCN(C(=O)Cn2sc3nc(C)cc(C)c3c2=O)CC1
0,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(OCCCN(C)C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C
0,Cl.N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2
0,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N
0,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
0,O=C(CCCCCCC(=O)Nc1ccccc1)NO
0,O=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O
0,Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O
0,Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1
0,O=C1Nc2ccccc2/C1=C\c1ccc(C(=O)O)cc1
0,O=C1Nc2ccccc2/C1=C/c1cccc(C(=O)O)c1
0,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
0,O=C(c1ccc2c(c1)OCO2)N1CCC(Cc2nc(-c3cnccn3)no2)CC1
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1F
0,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N1CCCCC1
0,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
0,Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(O[C@H]2CCNC2)c1
0,CC(C)(C)CN1CCNc2cc(Nc3ccccc3)ncc2C1
0,CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21
0,NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1
0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
0,CN(C)C(=O)c1ccc(-c2cc[nH]c(=O)c2N)cc1
0,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1
0,O=C(Nc1cn[nH]c1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
0,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
0,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
0,Cc1noc(-c2cn(C3CCN(C(=O)c4ccc(OC(F)(F)F)cc4)CC3)nn2)n1
0,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1
0,COc1ccccc1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1
0,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4F)C3)[nH]c2=O)cc1
0,Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1
0,CCN1CCN(c2ncc3c(n2)CCN(Cc2cc(Br)cs2)C3)CC1
0,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1
0,CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(Cl)cc2Cl)CC1
0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
0,Cn1nnnc1Sc1ncnc2sccc12
0,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
0,Nc1ncc(S(=O)(=O)N2CCOCC2)s1
0,O=C(O)c1cccc(-c2cnc3ccccc3c2)c1
0,COc1ccc(-n2nc(C3CCCN(CC4CCCCC4)C3)[nH]c2=O)cc1
0,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1
0,N#Cc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
0,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
0,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(C#N)cc3)c2)c1C
0,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
0,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21
0,Fc1ccc(CNc2cc3c(cn2)CN(Cc2ccncc2)CCN3)cc1
0,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
0,CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)c2)cc1OCC
0,c1ccc(CNc2cc3c(cn2)CN(Cc2cccnc2)CCN3)cc1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(Cl)c1
0,Cn1cc(Cl)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Br)c2O)cc1
0,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CN(c2cccnc2)C1
0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
0,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCCC4)ccc3o1)N2
0,COc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1
0,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccncc1
0,CC1(C)C(=O)NC2=C1C(=O)C(=O)c1ccccc12
0,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2
0,O=C(NC[C@H]1Cn2c(-c3ccc(Cl)cc3)cnc2CO1)C1CCCC1
0,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1
0,COc1cc(C(=S)N2CCN(CCO)CC2)ccc1OCc1ccc(C)cc1
0,Cc1cc(C)nc(NC(=S)N2CCN(Cc3cccc(C(F)(F)F)c3)CC2)c1
0,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(F)cc1
0,N#Cc1ccc(-c2ccc(CNc3ccc(C4CCNCC4)cc3)o2)cc1
0,Cc1cccc(-n2cnc3cc(C(=O)N4CCC(Br)CC4)ccc32)c1
0,CN(C)c1ccnc2sc(C(N)=O)c(N)c12
0,CC1CCCCN1c1ncnc(N)c1[N+](=O)[O-]
0,Cc1cc(Oc2ccc(N)cn2)ccc1Cl
0,NC(=O)C1CCN(c2nccc(Cl)n2)CC1
0,CCOc1ccc(N2CC(c3nc(-c4ccccn4)no3)CC2=O)cc1
0,NC(=O)NCC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3ccncc3)n2)C1
0,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2
0,COc1ccc(-n2nc(C3CCCN(C(=O)Nc4ccccc4)C3)[nH]c2=O)cc1
0,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2ccncc2)no1
0,CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1
0,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
0,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
0,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCCO4)cs2)CC1
0,O=C(CNC12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1
0,Cc1cc(F)ccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
0,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCO4)cs2)CC1
0,CC1=C(C(=O)Nc2nncs2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1
0,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1
0,N#Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1
0,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N1CCCCC1
0,Cc1cccc2nc(-c3ccccn3)c(Nc3ccc(F)cc3)n12
0,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3CC(=O)NCc2ccco2)CC1
0,CCn1c(SCc2ccc(C#N)cc2)nnc1-c1cccc(Cl)c1
0,CCOC(=O)c1c[nH]c2c3c(ccc2c1=O)CCCC3
0,CCCc1c(CC)c(=N)c2ccccc2n1C.I
0,Cc1ccccc1NC(=O)Nc1cccs1
0,O=C(Nc1ccc(N2CCC(N3CCCCC3)CC2)c(C(=O)O)c1)c1ccc(Br)cc1
0,CN(C)c1ccc(-c2cc[nH]c(=O)c2N)cc1
0,O=C1Cc2cc(C(=O)c3ccco3)ccc2N1
0,CN1CC=C(c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)CC1
0,O=C(NCCc1cnc[nH]1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
0,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12
0,COc1ccc(NC(=O)c2cccnc2)cc1S(=O)(=O)Nc1ccc(Br)cc1
0,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
0,O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1
0,CC(=O)c1c(C)c(C(=O)Nc2cccc([S+](=O)([O-])N(C)C)c2)n(C)c1C
0,CC(=O)Nc1ccc(CN2CCc3nc(C(C)C)nc(-c4ccc(Cl)cc4)c3CC2)cc1
0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
0,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O
0,NC(=O)C(=O)N/N=C/c1ccc([N+](=O)[O-])o1
0,CN(C)CC(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F
0,COc1ccc(C(=O)CCN(C)C)cc1F
0,C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@@H]3[C@@H]2C[C@@H]1[C@H]4C(=O)OC
0,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12
0,Cn1ccc2cc(-c3csc(N4CCC(C(N)=O)CC4)n3)ccc21
0,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1
0,Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
0,CC(C)C(=O)N1CCc2ccc(OCc3nc(C(=O)N4CCCC4)co3)cc2C1c1cccc(F)c1
0,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N(C)C
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C(F)(F)F)c1
0,CN(C)c1cccc(-c2cnc(N3CCC(c4ncc[nH]4)CC3)s2)c1
0,COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(Br)cc1
0,O=C(O)c1cccc(-n2cccc2/C=C2/NC(=O)N(c3cccc(Cl)c3)C2=O)c1
0,Cn1cc(Nc2cnccc2C(=O)O)c2cccnc21
0,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
0,O=C(NCCN1CCOCC1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1
0,CCCCCn1c(CCCNC(=O)c2ccccc2OC)nc2ccccc21
0,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2
0,NC(=O)C1CCN(c2ncc(Br)s2)CC1
0,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=N[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
0,CC(C)c1ccccc1-c1ncc(F)c(NCC2CCN(c3cnccn3)C2)n1
0,Cc1ccc(C)n1-c1cccc(C(=O)O)c1
0,CCCCN(C)C(=O)c1c(C)sc2ccn(CCC)c(=O)c12
0,COc1ccc(-c2ccc3ncc(Nc4ccncc4)n3n2)cc1OC
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2)cc1
0,COc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
0,O=S(=O)(c1ccc(Cl)cc1)c1ccccn1
0,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
0,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
0,O=C(NC1CC1)c1nc(-c2cccnc2)c2cnccn12
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)c(Cl)c1
0,O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1
0,COC(=O)C1=C(C)NC(=O)CC1C(=O)Nc1ccc(Cl)cc1
0,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
0,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cn1
0,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21
0,CC(=O)c1c(C)[nH]c(C(=O)N(C)C)c1C
0,COc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1OC
0,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1
0,Cc1cc(Nc2ccc(Br)c(C)c2)n2nc(C)nc2n1
0,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1
0,NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1
0,c1ccc(Nc2cc3c(cn2)CN(Cc2ccc4[nH]ccc4c2)CCN3)cc1
0,COc1ccc(C2CC(=O)Nc3nc(N)sc32)cc1OC
0,COc1ccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3C(=O)NC3CCCCC3)n2)cc1
0,COc1ccc(-c2ccc(C(=O)NC3CC(c4cc(=O)[nH]c(N)n4)C3)o2)cc1
0,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1
0,CC(C)=CCNc1ncnc2nc[nH]c12
0,O=C(Nc1cccnc1)c1cccs1
0,Cc1ccc(CNCc2cn[nH]c2-c2ccc(C)cc2)cc1
0,COC(=O)c1ccc(O)c2ncc(N3CCN(C)CC3)cc12
0,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(C)=O)COC1
0,CC(=O)NCc1ccc(-c2csc(Nc3cccc(C)c3)n2)o1
0,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1
0,CCN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21
0,NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1
0,CCOc1ccc(CCNC(=O)c2ccccc2)cc1OCC
0,COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1O
0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1
0,Oc1cccc2nc3ccccc3nc12
0,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
0,O=C(O)c1cnc(-c2ccc(F)cc2)nc1-c1ccncc1
0,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1
0,COCCNS(=O)(=O)c1cc(-c2nn3c(C)nnc3c3ccccc23)ccc1C
0,O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2
0,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1cc(Cl)ccc1F)CC2
0,NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1
0,CN=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1
0,CN(C)CCNC(=O)c1nc(-c2ccccc2)cc2[nH]ccc12
0,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21
0,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1
0,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O
0,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C.Cl
0,COCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
0,Cc1ncc2c(c1CNC(=O)Cn1cnc3ccccc3c1=O)CCNC2
0,O=C1CCCCc2cc(O)c(O)cc21
0,CN1CCc2cc3c(cc2C1)OCO3
0,C1CCc2nc3c(nc2C1)CCCC3
0,Cc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1F
0,Cc1ccc(C)c(CN2CCC(CNC(=O)Nc3ccc(Br)cc3F)CC2)c1
0,Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
0,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc4nsnc4c3)CC2)c1
0,CC(C)c1ccc(CC(=O)N2CCCc3ncc(C(=O)Nc4cccnc4)cc32)cc1
0,CN(C)C(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12
0,CCOC(=O)c1c(NC(=O)CN2CCCCC2)sc2c1CCN(C(=O)OCC)C2
0,Cc1cn2nc(-c3nc(C4CCCN(C(=O)c5ccccc5)C4)no3)cc2c(=O)[nH]1
0,O=C(c1ccc2ccccc2c1)N1CCN(c2ccc(O)cc2)CC1
0,COc1ccc(-c2ccc3ncc(Nc4ccc(C(N)=O)cc4)n3n2)cc1OC
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Br)cc1
0,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1
0,CCN(CC)C(=O)c1ccc(O)c(OC)c1
0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl
0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
0,Fc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1
0,O=C([C@@H]1CCCN(c2ccc3[nH]c(C4(n5cc(Cl)cn5)CC4)nc3n2)C1)N1CCCC1
0,O=c1c2ccccc2nc2n1CCC2
0,Cc1ccccc1OCC(O)CO
